Delivery Date,Hour Ending,Repeated Hour Flag,Settlement Point,Settlement Point Price
01/02/2012,09:00,N,LZ_NORTH,28.18
01/02/2012,09:00,N,LZ_RAYBN,28.19
01/02/2012,09:00,N,LZ_SOUTH,26.58
01/02/2012,09:00,N,LZ_WEST,38.14
01/02/2012,10:00,N,HB_BUSAVG,27.87
01/02/2012,10:00,N,HB_HOUSTON,27.74
01/02/2012,10:00,N,HB_HUBAVG,27.84
01/02/2012,10:00,N,HB_NORTH,28
01/02/2012,10:00,N,HB_SOUTH,27.46
01/02/2012,10:00,N,HB_WEST,28.11
01/02/2012,10:00,N,LZ_AEN,27.89
01/02/2012,10:00,N,LZ_CPS,27.94
01/02/2012,10:00,N,LZ_HOUSTON,27.75
01/02/2012,10:00,N,LZ_LCRA,27.87
01/02/2012,10:00,N,LZ_NORTH,28.01
01/02/2012,10:00,N,LZ_RAYBN,28.01
01/02/2012,10:00,N,LZ_SOUTH,26.73
01/02/2012,10:00,N,LZ_WEST,34.04
01/02/2012,11:00,N,HB_BUSAVG,24.28
01/02/2012,11:00,N,HB_HOUSTON,24.22
01/02/2012,11:00,N,HB_HUBAVG,24.25
01/02/2012,11:00,N,HB_NORTH,24.37
01/02/2012,11:00,N,HB_SOUTH,24.05
01/02/2012,11:00,N,HB_WEST,24.33
01/02/2012,11:00,N,LZ_AEN,24.27
01/02/2012,11:00,N,LZ_CPS,24.26
01/02/2012,11:00,N,LZ_HOUSTON,24.22
01/02/2012,11:00,N,LZ_LCRA,24.23
01/02/2012,11:00,N,LZ_NORTH,24.37
01/02/2012,11:00,N,LZ_RAYBN,24.38
01/02/2012,11:00,N,LZ_SOUTH,23.79
01/02/2012,11:00,N,LZ_WEST,29.72
01/02/2012,12:00,N,HB_BUSAVG,22.46
01/02/2012,12:00,N,HB_HOUSTON,22.46
01/02/2012,12:00,N,HB_HUBAVG,22.43
01/02/2012,12:00,N,HB_NORTH,22.5
01/02/2012,12:00,N,HB_SOUTH,22.44
01/02/2012,12:00,N,HB_WEST,22.32
01/02/2012,12:00,N,LZ_AEN,22.5
01/02/2012,12:00,N,LZ_CPS,22.5
01/02/2012,12:00,N,LZ_HOUSTON,22.47
01/02/2012,12:00,N,LZ_LCRA,22.45
01/02/2012,12:00,N,LZ_NORTH,22.5
01/02/2012,12:00,N,LZ_RAYBN,22.5
01/02/2012,12:00,N,LZ_SOUTH,22.43
01/02/2012,12:00,N,LZ_WEST,26.7
01/02/2012,13:00,N,HB_BUSAVG,21.57
01/02/2012,13:00,N,HB_HOUSTON,21.52
01/02/2012,13:00,N,HB_HUBAVG,21.56
01/02/2012,13:00,N,HB_NORTH,21.62
01/02/2012,13:00,N,HB_SOUTH,21.45
01/02/2012,13:00,N,HB_WEST,21.63
01/02/2012,13:00,N,LZ_AEN,21.51
01/02/2012,13:00,N,LZ_CPS,21.47
01/02/2012,13:00,N,LZ_HOUSTON,21.52
01/02/2012,13:00,N,LZ_LCRA,21.46
01/02/2012,13:00,N,LZ_NORTH,21.62
01/02/2012,13:00,N,LZ_RAYBN,21.63
01/02/2012,13:00,N,LZ_SOUTH,21.44
01/02/2012,13:00,N,LZ_WEST,24.63
01/02/2012,14:00,N,HB_BUSAVG,20.8
01/02/2012,14:00,N,HB_HOUSTON,20.8
01/02/2012,14:00,N,HB_HUBAVG,20.79
01/02/2012,14:00,N,HB_NORTH,20.83
01/02/2012,14:00,N,HB_SOUTH,20.77
01/02/2012,14:00,N,HB_WEST,20.74
01/02/2012,14:00,N,LZ_AEN,20.81
01/02/2012,14:00,N,LZ_CPS,20.79
01/02/2012,14:00,N,LZ_HOUSTON,20.8
01/02/2012,14:00,N,LZ_LCRA,20.77
01/02/2012,14:00,N,LZ_NORTH,20.83
