day,hour,% difference
68,3,0.015166929
68,4,5.43E-05
68,4,0.038577294
68,5,0.039920172
68,5,0.016347156
68,6,0.017901855
68,6,0.067671879
68,7,0.025606912
68,7,0.048236576
68,8,0.054632766
68,8,0.067313082
68,9,0.088197317
68,9,0.075797479
68,10,0.08907383
68,10,0.065660081
68,11,0.043087887
68,11,0.017839657
68,12,0.000369814
68,12,0.022669132
68,13,0.008091953
68,13,0.011366422
68,14,0.006553934
68,14,0.000220067
68,15,0.011873979
68,15,0.005299374
68,16,0.011462158
68,16,0.017019357
68,17,0.016651999
68,17,0.032850705
68,18,0.008621207
68,18,0.031173289
68,19,0.009123606
68,19,0.003294595
68,20,0.006622937
68,20,0.011299118
68,21,0.030822385
68,21,0.025901749
68,22,0.01946532
68,22,0.036965448
68,23,0.020416043
68,23,0.001065471
69,0,0.012738631
69,0,0.025405431
69,1,0.029480423
69,1,0.047048436
69,2,0.007942993
69,2,0.008462263
69,3,0.037059424
69,3,0.032320954
69,4,0.003052237
69,4,0.032024412
69,5,0.046197965
69,5,0.020327089
69,6,0.026913714
69,6,0.034607086
69,7,0.010539505
69,7,0.050451198
69,8,0.023814948
69,8,0.050421302
69,9,0.061565954
69,9,0.071096781
69,10,0.067723768
69,10,0.114442683
69,11,0.067680155
69,11,0.120677682
69,12,0.049453209
69,12,0.107356346
69,13,0.031660437
69,13,0.082687558
69,14,0.004961837
69,14,0.041656575
69,15,0.019061798
69,15,0.023496305
69,16,0.05263163
69,16,0.005295175
69,17,0.074486113
69,17,0.011625705
69,18,0.111561388
69,18,0.002721372
69,19,0.132830857
69,19,0.079188278
69,20,0.157645809
69,20,0.057440775
69,21,0.164611057
69,21,0.058924039
69,22,0.157927238
69,22,0.083637193
69,23,0.137572821
69,23,0.073438584
70,0,0.130515739
70,0,0.093043545
70,1,0.15533368
70,1,0.103141413
70,2,0.137163974
70,2,0.109828574
70,3,0.150979051
70,3,0.112002119
70,4,0.145438885
70,4,0.11133712
70,5,0.12179611
70,5,0.120558307
70,6,0.132065937
70,6,0.078552938
70,7,0.10860111
70,7,0.075732584
70,8,0.081034142
70,8,0.035349802
70,9,0.041429957
70,9,0.027186134
70,10,0.04175703
70,10,0.00292079
70,11,0.041738255
70,11,0.010507594
70,12,0.01485219
70,12,0.03036323
70,13,0.002405353
70,13,0.023807842
70,14,0.018488108
70,14,0.032710571
70,15,0.005642397
70,15,0.012142194
70,16,0.022884892
70,16,0.002538652
70,17,0.00914123
70,17,0.011142079
70,18,0.006494312
70,18,0.032560538
70,19,0.006450589
70,19,0.008266021
70,20,0.007704884
70,20,0.029145493
70,21,0.048476953
70,21,0.032791723
70,22,0.038000075
70,22,0.047569891
70,23,0.006121633
70,23,0.081375968
71,0,0.004198908
71,0,0.038886311
71,1,0.017345004
71,1,0.035130615
71,2,0.013554076
71,2,0.012971812
71,3,0.011904452
71,3,0.058549464
71,4,0.019307191
71,4,0.056246644
71,5,0.03026056
71,5,0.022904227
71,6,0.039133332
71,6,0.107751652
71,7,0.043320053
71,7,0.112331517
71,8,0.053661296
71,8,0.14787736
71,9,0.028211793
71,9,0.099328981
71,10,0.008210029
71,10,0.035759619
71,11,0.024110298
71,11,0.007800471
71,12,0.026832614
71,12,0.006876887
71,13,0.001062613
71,13,0.013176118
71,14,0.012567655
71,14,0.030423902
71,15,0.037006079
71,15,0.035939261
71,16,0.048994935
71,16,0.026822634
71,17,0.077257711
71,17,0.015229584
71,18,0.089712465
71,18,0.005355573
71,19,0.08582157
71,19,0.024028902
71,20,0.081313152
71,20,0.033546996
71,21,0.059300274
71,21,0.047696673
71,22,0.056537257
71,22,0.035999709
71,23,0.042866303
71,23,0.072511706
72,0,0.028083762
72,0,0.047169856
72,1,0.000594698
72,1,0.008749909
72,2,0.011794621
72,2,0.029410237
72,3,0.012263543
72,3,0.098422587
72,4,0.017299849
72,4,0.11867449
72,5,0.008833589
72,5,0.020079167
72,6,0.027200388
72,6,0.040709832
72,7,0.0445399
72,7,0.105895241
72,8,0.07937378
72,8,0.152841466
72,9,0.055880676
72,9,0.102915809
72,10,0.052943783
72,10,0.091528441
72,11,0.048494887
72,11,0.136676835
72,12,0.00057308
72,12,0.100459841
72,13,0.003961813
72,13,0.057578656
72,14,0.013058768
72,14,0.016193689
72,15,0.006885113
72,15,0.013489061
72,16,0.0010689
72,16,0.003832618
72,17,0.021064766
72,17,0.010963686
72,18,0.013969184
72,18,0.013772329
72,19,0.020881025
72,19,0.009413835
72,20,0.034477624
72,20,0.043116622
72,21,0.068586921
72,21,0.022507628
72,22,0.077890136
72,22,0.018038109
72,23,0.113307089
72,23,0.048703149
73,0,0.096972163
73,0,0.007647035
73,1,0.10405372
73,1,0.050865721
73,2,0.104688041
73,2,0.026105332
73,3,0.163422634
73,3,0.005177908
73,4,0.097462117
73,4,0.080210009
73,5,0.10535191
73,5,0.07290967
73,6,0.038667245
73,6,0.0566625
73,7,0.095012648
73,7,0.068000141
73,8,0.158111463
73,8,0.092657443
73,9,0.121810802
73,9,0.08426278
73,10,0.06369977
73,10,0.069792696
73,11,0.029679811
73,11,0.002779049
73,12,0.015080987
73,12,0.002206639
73,13,0.012991861
73,13,0.019366177
73,14,0.023713793
73,14,0.007814717
73,15,0.001780375
73,15,0.01005717
73,16,0.003527645
73,16,0.01959873
73,17,0.015508211
73,17,0.02612668
73,18,0.011441114
73,18,0.026341763
73,19,0.012950235
73,19,0.034896827
73,20,0.006490658
73,20,0.047013948
73,21,0.00587271
73,21,0.060310897
73,22,0.01089411
73,22,0.034266828
73,23,0.074204583
73,23,0.002658063
74,0,0.026926895
74,0,0.040103861
74,1,0.07849425
74,1,0.040147226
74,2,0.059043267
74,2,0.023414767
74,3,0.047627495
74,3,0.005276338
74,4,0.061446405
74,4,0.026747357
74,5,0.064134653
74,5,0.030623311
74,6,0.022424688
74,6,0.051732218
74,7,0.039710282
74,7,0.059649389
74,8,0.095658866
74,8,0.087410719
74,9,0.054468267
74,9,0.068862987
74,10,0.050786839
74,10,0.045183971
74,11,0.021793044
74,11,0.004448996
74,12,0.030491255
74,12,0.017565801
74,13,0.007131952
74,13,0.008400197
74,14,0.002038212
74,14,0.004699177
74,15,0.007001926
74,15,0.002368421
74,16,0.021111663
74,16,0.008775792
74,17,0.037652941
74,17,0.02387408
74,18,0.023682436
74,18,0.014679989
74,19,0.017705938
74,19,0.005995107
74,20,0.012236903
74,20,0.027808578
74,21,0.012414488
74,21,0.021632739
74,22,0.022507134
74,22,0.008403316
74,23,0.017535519
74,23,0.005789843
75,0,0.004381156
75,0,0.022107876
75,1,0.012446093
75,1,0.046422002
75,2,0.008396167
75,2,0.029225921
75,3,0.013833696
75,3,0.024204504
75,4,0.021942501
75,4,0.019515767
75,5,0.003354294
75,5,0.00329184
75,6,0.006820823
75,6,0.048653272
75,7,0.010081781
75,7,0.029070751
75,8,0.025300646
75,8,0.062842407
75,9,0.02072772
75,9,0.049884184
75,10,0.004104582
75,10,0.031459463
75,11,0.001943809
75,11,0.008482576
75,12,0.00286184
75,12,0.010100245
75,13,0.024741612
75,13,0.002714156
75,14,0.02900214
75,14,0.016333054
75,15,0.054528542
75,15,0.030955353
75,16,0.056694685
75,16,0.019612113
75,17,0.066903713
75,17,0.026840232
75,18,0.075795684
75,18,0.006163844
75,19,0.111106778
75,19,0.042744462
75,20,0.126195253
75,20,0.106892799
75,21,0.157662944
75,21,0.11046585
75,22,0.16479583
75,22,0.123065117
75,23,0.136613546
75,23,0.117740119
76,0,0.113872863
76,0,0.125579547
76,1,0.150817217
76,1,0.1317609
76,2,0.121023201
76,2,0.106569103
76,3,0.120852733
76,3,0.086696676
76,4,0.124797584
76,4,0.067431817
76,5,0.112537812
76,5,0.051435775
76,6,0.041631419
76,6,0.037524893
76,7,0.031066765
76,7,0.049077578
76,8,0.015894629
76,8,0.031577884
76,9,0.005709643
76,9,0.018284022
76,10,0.008036689
76,10,0.00972523
76,11,0.010699727
76,11,0.010950498
76,12,0.01039231
76,12,0.011263768
76,13,0.017215282
76,13,0.004113267
76,14,0.022189348
76,14,0.005448481
76,15,0.011688009
76,15,0.007973359
76,16,0.030854219
76,16,0.0179448
76,17,0.017169474
76,17,0.049633046
76,18,0.014662663
76,18,0.028260865
76,19,0.062498007
76,19,0.020770429
76,20,0.068646816
76,20,0.068434886
76,21,0.096456566
76,21,0.051154241
76,22,0.089459651
76,22,0.103999337
76,23,0.101307563
76,23,0.103297267
77,0,0.102332027
77,0,0.073036136
77,1,0.127225698
77,1,0.093862349
77,2,0.118089619
77,2,0.106860686
77,3,0.118327409
77,3,0.090713943
77,4,0.099043308
77,4,0.073282001
77,5,0.098555006
77,5,0.057044264
77,6,0.056010617
77,6,0.02191272
77,7,0.040721582
77,7,0.003331881
77,8,0.022061042
77,8,0.017816047
77,9,0.01300697
77,9,0.045497038
77,10,0.012090408
77,10,0.055721583
77,11,0.000314759
77,11,0.046583311
77,12,0.033326041
77,12,0.060559061
77,13,0.018590624
77,13,0.056694359
77,14,0.012996017
77,14,0.044343676
77,15,0.024245003
77,15,0.022054142
77,16,0.050119848
77,16,0.012737197
77,17,0.027034141
77,17,0.013230661
77,18,0.00892823
77,18,0.002009565
77,19,0.044522063
77,19,0.003543838
77,20,0.079681558
77,20,0.070608616
77,21,0.124574572
77,21,0.058254623
77,22,0.112292561
77,22,0.071130433
77,23,0.16936873
77,23,0.069427263
78,0,0.186690058
78,0,0.073843825
78,1,0.196511262
78,1,0.121678246
78,2,0.148176422
78,2,0.071476627
78,3,0.138742756
78,3,0.093003482
78,4,0.103491635
78,4,0.065200284
78,5,0.094416299
78,5,0.056240231
78,6,0.032957277
78,6,0.004553752
78,7,0.016098487
78,7,0.010163342
78,8,0.004594079
78,8,0.0192681
78,9,0.046541545
78,9,0.013380513
78,10,0.049506192
78,10,0.063333231
78,11,0.095217618
78,11,0.086780747
78,12,0.071118286
78,12,0.06372141
78,13,0.064875689
78,13,0.035346553
78,14,0.064619894
78,14,0.030402574
78,15,0.053380361
78,15,0.019138576
78,16,0.054814805
78,16,0.026599042
78,17,0.040824348
78,17,0.009811829
78,18,0.050766719
78,18,0.056593188
78,19,0.09222001
78,19,0.091512341
78,20,0.078654875
78,20,0.100293359
78,21,0.10734559
78,21,0.118224029
78,22,0.104724014
78,22,0.08089992
78,23,0.08597676
78,23,0.061872855
79,0,0.082058985
79,0,0.056871769
79,1,0.075944389
79,1,0.034556201
79,2,0.009404458
79,2,0.004006364
79,3,0.035860969
79,3,0.000104227
79,4,0.08445115
79,4,0.064489135
79,5,0.05389068
79,5,0.078980574
79,6,0.098579016
79,6,0.080189669
79,7,0.148132443
79,7,0.125225592
79,8,0.140314572
79,8,0.152159705
79,9,0.141278903
79,9,0.086223104
79,10,0.092328992
79,10,0.071014458
79,11,0.04225468
79,11,0.015940106
79,12,0.052999553
79,12,0.017905394
79,13,0.062692292
79,13,0.045933779
79,14,0.044487732
79,14,0.016996824
79,15,0.115932716
79,15,0.021436787
79,16,0.14316055
79,16,0.018991363
79,17,0.183937039
79,17,0.035833152
79,18,0.206029114
79,18,0.01527798
79,19,0.088538211
79,19,0.020572567
79,20,0.092072108
79,20,0.005676866
79,21,0.069326125
79,21,0.01014826
79,22,0.073959898
79,22,0.021721887
79,23,0.07471765
79,23,0.057659354
80,0,0.079937996
80,0,0.038704206
80,1,0.053576528
80,1,0.00211937
80,2,0.068176108
80,2,0.006599489
80,3,0.090876332
80,3,0.028143933
80,4,0.091820988
80,4,0.062035352
80,5,0.102268622
80,5,0.083785649
80,6,0.099926307
80,6,0.016888053
80,7,0.109563904
80,7,0.027277775
80,8,0.119654152
80,8,0.036545911
80,9,0.103227073
80,9,0.067599333
80,10,0.077578869
80,10,0.005031482
80,11,0.033392855
80,11,0.028758646
80,12,0.039654247
80,12,0.002512282
80,13,0.043061734
80,13,0.004071365
80,14,0.031881813
80,14,0.02970217
80,15,0.024295884
80,15,0.025445133
80,16,0.0474569
80,16,0.017309186
80,17,0.034882515
80,17,0.021774868
80,18,0.045562995
80,18,0.019707892
80,19,0.01220065
80,19,0.001052792
80,20,0.015795836
80,20,0.046148661
80,21,0.008450726
80,21,0.025406948
80,22,0.028556012
80,22,0.032372844
80,23,0.063337404
80,23,0.009060291
81,0,0.046678228
81,0,0.052533961
81,1,0.019071491
81,1,0.017743085
81,2,0.040350774
81,2,0.013279991
81,3,0.06255849
81,3,0.017360716
81,4,0.086319004
81,4,0.090996872
81,5,0.10439035
81,5,0.095227005
81,6,0.084085202
81,6,0.017146631
81,7,0.162543385
81,7,0.020669243
81,8,0.197532582
81,8,0.05043717
81,9,0.135500055
81,9,0.054717131
81,10,0.054476885
81,10,0.010736093
81,11,0.024653508
81,11,0.03995014
81,12,0.048404235
81,12,0.028091411
81,13,0.025527478
81,13,0.025169631
81,14,0.025395825
81,14,0.035618686
81,15,0.002420417
81,15,0.025693812
81,16,0.001819054
81,16,0.01879197
81,17,0.018513574
81,17,0.014407508
81,18,0.0154916
81,18,0.014924451
81,19,0.003330098
81,19,0.027263489
81,20,0.00886439
81,20,0.055724958
81,21,0.005500015
81,21,0.022909716
81,22,0.035709685
81,22,0.013096091
81,23,0.039294818
81,23,0.026
82,0,0.045283326
82,0,0.029133914
82,1,0.01847301
82,1,0.042844345
82,2,0.013024027
82,2,0.047698198
82,3,0.037136407
82,3,0.011961257
82,4,0.066148462
82,4,0.012437593
82,5,0.067965042
82,5,0.019978846
82,6,0.044404796
82,6,0.02530866
82,7,0.097955357
82,7,0.026932894
82,8,0.099974564
82,8,0.061704422
82,9,0.104203933
82,9,0.066252528
82,10,0.033228375
82,10,0.047087806
82,11,0.007028423
82,11,0.008513325
82,12,0.000931038
82,12,0.006994757
82,13,0.019151436
82,13,0.004553382
82,14,0.00984269
82,14,0.008994181
82,15,0.014505592
82,15,6.71E-05
82,16,0.040969982
82,16,0.016163423
82,17,0.066874139
82,17,0.026902188
82,18,0.071780097
82,18,0.011724638
82,19,0.079397015
82,19,0.006315077
82,20,0.101665726
82,20,0.017480331
82,21,0.101199433
82,21,0.016926423
82,22,0.088505516
82,22,0.00975855
82,23,0.046873112
82,23,0.038637609
83,0,0.042946841
83,0,0.006465091
83,1,0.073098892
83,1,0.009603876
83,2,0.077094936
83,2,0.030873366
83,3,0.071128788
83,3,0.025903879
83,4,0.054778408
83,4,0.038173533
83,5,0.033168005
83,5,0.021317787
83,6,0.048627003
83,6,0.010465054
83,7,0.021998915
83,7,0.028757063
83,8,0.039103713
83,8,0.038280354
83,9,0.086008983
83,9,0.068796649
83,10,0.112093329
83,10,0.065467788
83,11,0.044237885
83,11,0.07244547
83,12,0.013666622
83,12,0.071690454
83,13,0.003744487
83,13,0.043756254
83,14,0.000945866
83,14,0.062163674
83,15,0.013901485
83,15,0.074606961
83,16,0.019588428
83,16,0.086640328
83,17,0.003508347
83,17,0.116642748
83,18,0.009513678
83,18,0.107207
83,19,0.029818356
83,19,0.083125443
83,20,0.031588217
83,20,0.073757342
83,21,0.050219956
83,21,0.065243948
83,22,0.030536298
83,22,0.046555614
83,23,0.018599806
83,23,0.050900147
84,0,0.059500695
84,0,0.041137492
84,1,0.105632666
84,1,0.016935041
84,2,0.071434464
84,2,0.003098587
84,3,0.073216158
84,3,0.042035661
84,4,0.082252701
84,4,0.028180879
84,5,0.047909101
84,5,0.04291078
84,6,0.038632598
84,6,0.022163733
84,7,0.008514848
84,7,0.012087143
84,8,0.012787734
84,8,0.004750426
84,9,0.050509404
84,9,0.041821939
84,10,0.056363046
84,10,0.05247797
84,11,0.066811733
84,11,0.063277156
84,12,0.097331454
84,12,0.083281545
84,13,0.068142057
84,13,0.092568284
84,14,0.055824364
84,14,0.092328569
84,15,0.026867938
84,15,0.067726168
84,16,0.00965621
84,16,0.044255458
84,17,0.006333791
84,17,0.056214887
84,18,0.009803231
84,18,0.031602234
84,19,0.047261858
84,19,0.007544224
84,20,0.05155647
84,20,0.00983806
84,21,0.064482247
84,21,0.030623506
84,22,0.058554772
84,22,0.0252265
84,23,0.023829161
84,23,0.004252638
85,0,0.077003281
85,0,0.00759835
85,1,0.052690604
85,1,0.027282815
85,2,0.076429739
85,2,0.047902279
85,3,0.06198017
85,3,0.02138153
85,4,0.060411781
85,4,0.009065755
85,5,0.03346326
85,5,0.016638728
85,6,0.021558767
85,6,0.01814427
85,7,0.030678794
85,7,0.007587979
85,8,0.013443242
85,8,0.030775795
85,9,0.024683872
85,9,0.01299761
85,10,0.018210513
85,10,0.022548464
85,11,0.052071756
85,11,0.035262073
85,12,0.03980948
85,12,0.029945933
85,13,0.031519683
85,13,0.002598352
85,14,0.003475372
85,14,0.002292643
85,15,0.009732105
85,15,0.01307863
85,16,0.018853099
85,16,0.003217189
85,17,0.007372302
85,17,0.017297431
85,18,0.024893321
85,18,0.010762751
85,19,0.039639734
85,19,0.00845227
85,20,0.047786116
85,20,0.023514973
85,21,0.061124732
85,21,0.025956181
85,22,0.036172451
85,22,0.027919758
85,23,0.024053084
85,23,0.008284122
86,0,0.043541328
86,0,0.011948139
86,1,0.071654157
86,1,0.037680979
86,2,0.085247453
86,2,0.060458237
86,3,0.081242635
86,3,0.042972786
86,4,0.072219058
86,4,0.040258618
86,5,0.061688604
86,5,0.077646025
86,6,0.0479737
86,6,0.007192464
86,7,0.028837347
86,7,0.054078042
86,8,0.039330249
86,8,0.061642232
86,9,0.017992286
86,9,0.056402952
86,10,0.058612399
86,10,0.019706265
86,11,0.063639592
86,11,0.006548635
86,12,0.046375631
86,12,0.018847243
86,13,0.044058623
86,13,0.018857984
86,14,0.019588143
86,14,0.050305399
86,15,0.007231237
86,15,0.045778177
86,16,0.017478653
86,16,0.043365916
86,17,0.00222447
86,17,0.066236911
86,18,0.003428763
86,18,0.075042189
86,19,0.03927421
86,19,0.080622917
86,20,0.052417022
86,20,0.082678749
86,21,0.046205928
86,21,0.090554223
86,22,0.058314514
86,22,0.068137468
86,23,0.043592456
86,23,0.073183851
87,0,0.000749442
87,0,0.047454281
87,1,0.028833239
87,1,0.014310145
87,2,0.0582169
87,2,0.021869554
87,3,0.061838454
87,3,0.002031481
87,4,0.062757382
87,4,0.000775773
87,5,0.050659792
87,5,0.042599894
87,6,0.000818139
87,6,0.01312799
87,7,0.023867329
87,7,0.041512193
87,8,0.015711493
87,8,0.044192597
87,9,0.013586457
87,9,0.067061917
87,10,0.001988279
87,10,0.026314045
87,11,0.014620331
87,11,0.002300617
87,12,0.012524625
87,12,0.022260633
87,13,0.003839156
87,13,0.026204055
87,14,0.023371314
87,14,0.017623008
87,15,0.016801426
87,15,0.014772058
87,16,0.064010494
87,16,0.002023541
87,17,0.077043552
87,17,0.013719231
87,18,0.059222188
87,18,0.033227678
87,19,0.054193127
87,19,0.053946749
87,20,0.021031115
87,20,0.078768109
87,21,0.030242135
87,21,0.098215581
87,22,0.05335584
87,22,0.102760717
87,23,0.052578486
87,23,0.11377165
88,0,0.043725636
88,0,0.104063838
88,1,0.056521564
88,1,0.081547376
88,2,0.032156029
88,2,0.041282382
88,3,0.026786786
88,3,0.087989878
88,4,0.04604571
88,4,0.114907741
88,5,0.050557318
88,5,0.071776168
88,6,0.099581932
88,6,0.053455475
88,7,0.122353015
88,7,0.065995488
88,8,0.154169572
88,8,0.122541135
88,9,0.146624159
88,9,0.102620848
88,10,0.117074721
88,10,0.068764148
88,11,0.060735382
88,11,0.027904516
88,12,0.055606852
88,12,0.039943153
88,13,0.069991725
88,13,0.041609969
88,14,0.072105519
88,14,0.048752096
88,15,0.053839144
88,15,0.040265664
88,16,0.041141722
88,16,0.042800333
88,17,0.036991351
88,17,0.041116891
88,18,0.010287488
88,18,0.018470787
88,19,0.013432662
88,19,0.007837447
88,20,0.044779463
88,20,0.028545826
88,21,0.051602326
88,21,0.035299601
88,22,0.050808329
88,22,0.047128435
88,23,0.014746345
88,23,0.002690613
89,0,0.000969106
89,0,0.0073222
89,1,0.007108911
89,1,0.00017774
89,2,0.004954962
89,2,0.01366912
89,3,0.003647921
89,3,0.007551402
89,4,0.030533021
89,4,0.006855801
89,5,0.051783597
89,5,0.07830902
89,6,0.139853921
89,6,0.013176052
89,7,0.095829825
89,7,0.016514536
89,8,0.09214143
89,8,0.031279469
89,9,0.148139448
89,9,0.027422383
89,10,0.133412766
89,10,0.034178883
89,11,0.125362463
89,11,0.066539015
89,12,0.158513035
89,12,0.061543228
89,13,0.149045925
89,13,0.056558658
89,14,0.101744024
89,14,0.032084949
89,15,0.08269954
89,15,0.02379799
89,16,0.066392213
89,16,0.011950065
89,17,0.076064167
89,17,0.015537165
89,18,0.100758756
89,18,0.001340535
89,19,0.045486593
89,19,0.008617332
89,20,0.028775036
89,20,0.037042444
89,21,0.027085087
89,21,0.045830847
89,22,0.054494848
89,22,0.039174022
89,23,0.065838389
89,23,0.001458062
90,0,0.082142556
90,0,0.018819657
90,1,0.066016382
90,1,0.020953104
90,2,0.101650989
90,2,0.01558452
90,3,0.112351629
90,3,0.013207136
90,4,0.10195691
90,4,0.011748976
90,5,0.169660096
90,5,0.073665418
90,6,0.071880387
90,6,0.020589776
90,7,0.080454997
90,7,0.010572676
90,8,0.098334157
90,8,0.050693456
90,9,0.098189061
90,9,0.021301886
90,10,0.114780903
90,10,0.046159271
90,11,0.115921301
90,11,0.057005676
90,12,0.140407124
90,12,0.065553343
90,13,0.101672691
90,13,0.041443451
90,14,0.066409714
90,14,0.025066883
90,15,0.018739942
90,15,0.028836597
90,16,0.009679584
90,16,0.026312002
90,17,0.002492814
90,17,0.037045909
90,18,0.028440246
90,18,0.04381402
90,19,0.040329012
90,19,0.022474363
90,20,0.052459319
90,20,0.001580447
90,21,0.063869802
90,21,0.020364954
90,22,0.056905219
90,22,0.024347354
90,23,0.001111859
90,23,0.003526477
91,0,0.023911125
91,0,0.009058101
91,1,0.017063097
91,1,0.004188037
91,2,0.013696556
91,2,0.022265255
91,3,0.006358892
91,3,0.053740339
91,4,0.009927652
91,4,0.050742445
91,5,0.028608405
91,5,0.090043178
91,6,0.071995541
91,6,0.030985636
91,7,0.122029066
91,7,0.03003967
91,8,0.118665778
91,8,0.031199987
91,9,0.113228831
91,9,0.012517674
91,10,0.13753698
91,10,0.030462325
91,11,0.140100789
91,11,0.042676663
91,12,0.174651389
91,12,0.04512195
91,13,0.085798948
91,13,0.039817776
91,14,0.045355567
91,14,0.022055835
91,15,0.038613241
91,15,0.020559453
91,16,0.034547431
91,16,0.021265306
91,17,0.018967887
91,17,0.026702484
91,18,0.018385941
91,18,0.004486066
91,19,0.021471753
91,19,0.005931921
91,20,0.042201213
91,20,0.00717528
91,21,0.05904169
91,21,0.004396992
91,22,0.050103867
91,22,0.000448544
91,23,0.025739432
91,23,0.00384518
92,0,0.02837874
92,0,0.022925636
92,1,0.057765407
92,1,0.074179192
92,2,0.070053459
92,2,0.069995135
92,3,0.067815733
92,3,0.059654335
92,4,0.017296819
92,4,0.056138028
92,5,0.009269705
92,5,0.04305617
92,6,0.013864584
92,6,0.071757993
92,7,0.000844514
92,7,0.049230173
92,8,0.00138106
92,8,0.04224853
92,9,0.023941205
92,9,0.061476266
92,10,0.053586775
92,10,0.070785764
92,11,0.081123429
92,11,0.086361916
92,12,0.056757697
92,12,0.054244026
92,13,0.063661852
92,13,0.047258777
92,14,0.075810047
92,14,0.022151648
92,15,0.088821092
92,15,0.026803185
92,16,0.102944932
92,16,0.023673458
92,17,0.111232632
92,17,0.014478681
92,18,0.128973169
92,18,0.035228579
92,19,0.147666962
92,19,0.06068689
92,20,0.144415708
92,20,0.07609635
92,21,0.140504106
92,21,0.062621867
92,22,0.127579635
92,22,0.07526989
92,23,0.114658137
92,23,0.059311934
93,0,0.099862731
93,0,0.083140947
93,1,0.143200737
93,1,0.109426402
93,2,0.134104677
93,2,0.117392773
93,3,0.123689603
93,3,0.084819672
93,4,0.073136325
93,4,0.075691666
93,5,0.060310318
93,5,0.086501431
93,6,0.045988516
93,6,0.024945656
93,7,0.044504782
93,7,0.008427339
93,8,0.003186904
93,8,0.034033086
93,9,0.044682877
93,9,0.014063228
93,10,0.068819844
93,10,0.001307571
93,11,0.107682202
93,11,0.029284362
93,12,0.08178085
93,12,0.000356815
93,13,0.082970257
93,13,0.001501927
93,14,0.095062216
93,14,0.003022929
93,15,0.096309898
93,15,0.018009322
93,16,0.10653473
93,16,0.002057177
93,17,0.088158416
93,17,0.02034107
93,18,0.087414629
93,18,0.017072281
93,19,0.097851182
93,19,0.013100066
93,20,0.075849638
93,20,0.023648998
93,21,0.08256862
93,21,0.00385882
93,22,0.084706587
93,22,0.009561081
93,23,0.083127035
93,23,0.052348146
94,0,0.072982016
94,0,0.06667581
94,1,0.102029718
94,1,0.089865879
94,2,0.126707781
94,2,0.095108471
94,3,0.092988608
94,3,0.055551874
94,4,0.032667957
94,4,0.01449717
94,5,0.041245492
94,5,0.046825401
94,6,0.100444308
94,6,0.005591278
94,7,0.142029165
94,7,0.06258173
94,8,0.174204483
94,8,0.110410816
94,9,0.180857033
94,9,0.093674944
94,10,0.145898766
94,10,0.055449431
94,11,0.095365196
94,11,0.03028945
94,12,0.120399117
94,12,0.082354637
94,13,0.117671426
94,13,0.096063025
94,14,0.131096196
94,14,0.083296032
94,15,0.133109598
94,15,0.054506138
94,16,0.174460685
94,16,0.02436437
94,17,0.187458748
94,17,0.028370058
94,18,0.173652883
94,18,0.048299991
94,19,0.174387621
94,19,0.01719491
94,20,0.15955576
94,20,0.014538397
94,21,0.149151335
94,21,0.029992553
94,22,0.140591188
94,22,0.019565117
94,23,0.145919538
94,23,0.075839244
95,0,0.135029212
95,0,0.052257522
95,1,0.083424102
95,1,0.022350665
95,2,0.087916929
95,2,0.040908015
95,3,0.114508671
95,3,0.081997165
95,4,0.143717924
95,4,0.107282732
95,5,0.147892407
95,5,0.112624148
95,6,0.135088251
95,6,0.008158966
95,7,0.138785072
95,7,0.00290843
95,8,0.143772124
95,8,0.035489789
95,9,0.121967197
95,9,0.003208593
95,10,0.088764855
95,10,0.022995648
95,11,0.032985293
95,11,0.056278818
95,12,0.049611025
95,12,0.035458492
95,13,0.044419289
95,13,0.034243373
95,14,0.02827493
95,14,0.038761503
95,15,0.003300942
95,15,0.044031744
95,16,0.00108237
95,16,0.025956141
95,17,0.00778409
95,17,0.01854194
95,18,0.006448609
95,18,0.017156984
95,19,0.003346667
95,19,0.038125696
95,20,0.02921192
95,20,0.041744647
95,21,0.033439193
95,21,0.004294928
95,22,0.053214097
95,22,0.003493361
95,23,0.061415254
95,23,0.076908816
96,0,0.046494987
96,0,0.032554995
96,1,0.011803948
96,1,0.005854062
96,2,0.022692581
96,2,0.000920609
96,3,0.035143088
96,3,0.018292716
96,4,0.04607803
96,4,0.02977898
96,5,0.052643068
96,5,0.029535689
96,6,0.032260637
96,6,0.008516087
96,7,0.034288155
96,7,0.025121267
96,8,0.048270442
96,8,0.049720622
96,9,0.035057876
96,9,0.009485517
96,10,0.007162622
96,10,0.024641812
96,11,0.050678604
96,11,0.050742523
96,12,0.045970852
96,12,0.029976024
96,13,0.055336611
96,13,0.029156322
96,14,0.076280493
96,14,0.023080196
96,15,0.090066764
96,15,0.029600212
96,16,0.088823189
96,16,0.023591228
96,17,0.094484735
96,17,0.029694124
96,18,0.078072891
96,18,0.039898095
96,19,0.065719677
96,19,0.031569262
96,20,0.055489618
96,20,0.046577961
96,21,0.051168271
96,21,0.022128341
96,22,0.033536513
96,22,0.036418163
96,23,0.027244551
96,23,0.018156662
97,0,0.008119955
97,0,0.042746196
97,1,0.034722832
97,1,0.06721989
97,2,0.06588573
97,2,0.039761481
97,3,0.080097789
97,3,0.033216877
97,4,0.039005995
97,4,0.025784757
97,5,0.019426941
97,5,0.03107832
97,6,0.017307457
97,6,0.008327943
