SEQUENCE_NUMBER,CAMD_STATE,CAMD_FACILITY_NAME,CAMD_PLANT_ID,CAMD_UNIT_ID,CAMD_GENERATOR_ID,CAMD_NAMEPLATE_CAPACITY,CAMD_FUEL_TYPE,CAMD_LATITUDE,CAMD_LONGITUDE,CAMD_STATUS,CAMD_STATUS_DATE,CAMD_RETIRE_YEAR,MOD_CAMD_UNIT_ID,MOD_CAMD_GENERATOR_ID,EIA_STATE,EIA_PLANT_NAME,EIA_PLANT_ID,EIA_GENERATOR_ID,EIA_NAMEPLATE_CAPACITY,EIA_BOILER_ID,EIA_UNIT_TYPE,EIA_FUEL_TYPE,EIA_LATITUDE,EIA_LONGITUDE,EIA_RETIRE_YEAR,PLANT_ID_CHANGE_FLAG,MOD_EIA_PLANT_ID,MOD_EIA_BOILER_ID,MOD_EIA_GENERATOR_ID_BOILER,MOD_EIA_GENERATOR_ID_GEN,MATCH_TYPE_GEN,MATCH_TYPE_BOILER
2874.0,TX,J T Deely,6181,1,1,446.0,Coal,29.3072,-98.3228,OPR,1977-08-08T00:00:00,0,1,1,TX,J T Deely,6181.0,1,486.0,1,ST,SUB,29.308056,-98.3228,0.0,0.0,6181.0,1,1,1,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,"6_1_EnviroAssoc (boilers and generators) match on plant, boiler, and gen IDs Step 2a: Exact match"
2875.0,TX,J T Deely,6181,2,2,446.0,Coal,29.3072,-98.3228,OPR,1978-08-01T00:00:00,0,2,2,TX,J T Deely,6181.0,2,446.0,2,ST,SUB,29.308056,-98.3228,0.0,0.0,6181.0,2,2,2,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,"6_1_EnviroAssoc (boilers and generators) match on plant, boiler, and gen IDs Step 2a: Exact match"
2876.0,TX,San Miguel,6183,SM-1,1,410.0,Coal,28.7044,-98.4781,OPR,1982-01-01T00:00:00,0,SM-1,1,TX,San Miguel,6183.0,1,410.0,SM-1,ST,LIG,28.7044,-98.4775,0.0,0.0,6183.0,SM-1,1,1,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,"6_1_EnviroAssoc (boilers and generators) match on plant, boiler, and gen IDs Step 2a: Exact match"
2881.0,TX,Harrington Station,6193,061B,1,360.0,Coal,35.2972,-101.7475,OPR,1976-07-01T00:00:00,0,061B,1,TX,Harrington,6193.0,1,360.0,061B,ST,SUB,35.29816,-101.747187,0.0,0.0,6193.0,061B,1,1,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,"6_1_EnviroAssoc (boilers and generators) match on plant, boiler, and gen IDs Step 2a: Exact match"
2882.0,TX,Harrington Station,6193,062B,2,360.0,Coal,35.2972,-101.7475,OPR,1978-05-01T00:00:00,0,062B,2,TX,Harrington,6193.0,2,360.0,062B,ST,SUB,35.29816,-101.747187,0.0,0.0,6193.0,062B,2,2,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,"6_1_EnviroAssoc (boilers and generators) match on plant, boiler, and gen IDs Step 2a: Exact match"
2883.0,TX,Harrington Station,6193,063B,3,360.0,Coal,35.2972,-101.7475,OPR,1980-05-01T00:00:00,0,063B,3,TX,Harrington,6193.0,3,360.0,063B,ST,SUB,35.29816,-101.747187,0.0,0.0,6193.0,063B,3,3,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,"6_1_EnviroAssoc (boilers and generators) match on plant, boiler, and gen IDs Step 2a: Exact match"
2884.0,TX,Tolk Station,6194,171B,1,568.0,Coal,34.1847,-102.5686,OPR,1982-07-01T00:00:00,0,171B,1,TX,Tolk,6194.0,1,567.9,171B,ST,SUB,34.186494,-102.56999,0.0,0.0,6194.0,171B,1,1,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,"6_1_EnviroAssoc (boilers and generators) match on plant, boiler, and gen IDs Step 2a: Exact match"
2885.0,TX,Tolk Station,6194,172B,2,568.0,Coal,34.1847,-102.5686,OPR,1985-04-01T00:00:00,0,172B,2,TX,Tolk,6194.0,2,567.9,172B,ST,SUB,34.186494,-102.56999,0.0,0.0,6194.0,172B,2,2,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,"6_1_EnviroAssoc (boilers and generators) match on plant, boiler, and gen IDs Step 2a: Exact match"
2903.0,TX,Roland C. Dansby Power Plant,6243,1,1,105.0,Pipeline Natural Gas,30.7217,-96.4599,OPR,1978-09-01T00:00:00,0,1,1,TX,Dansby,6243.0,1,105.0,1,ST,NG,30.7217,-96.4608,0.0,0.0,6243.0,1,1,1,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,"6_1_EnviroAssoc (boilers and generators) match on plant, boiler, and gen IDs Step 2a: Exact match"
2904.0,TX,Roland C. Dansby Power Plant,6243,2,2,50.0,Pipeline Natural Gas,30.7217,-96.4599,OPR,2003-12-09T00:00:00,0,2,2,TX,Dansby,6243.0,2,49.1,,GT,NG,30.7217,-96.4608,0.0,0.0,6243.0,,,2,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
2905.0,TX,Roland C. Dansby Power Plant,6243,3,3,50.0,Pipeline Natural Gas,30.7217,-96.4599,OPR,2010-01-19T00:00:00,0,3,3,TX,Dansby,6243.0,3,49.1,,GT,NG,30.7217,-96.4608,0.0,0.0,6243.0,,,3,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
2962.0,TX,Sandow,6648,4,4,590.6,Coal,30.5642,-97.0639,RET,2018-01-11T00:00:00,2018,4,4,TX,Sandow No 4,6648.0,4,590.6,4,ST,LIG,30.565871,-97.064032,2018.0,0.0,6648.0,4,4,4,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,"6_1_EnviroAssoc (boilers and generators) match on plant, boiler, and gen IDs Step 2a: Exact match"
2985.0,TX,Twin Oaks,7030,U1,1,174.6,Coal,31.0932,-96.6965,OPR,1990-09-01T00:00:00,0,U1,1,TX,Major Oak Power,7030.0,1,174.6,U1,ST,LIG,31.091925,-96.69503,0.0,0.0,7030.0,U1,1,1,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,"6_1_EnviroAssoc (boilers and generators) match on plant, boiler, and gen IDs Step 2a: Exact match"
2986.0,TX,Twin Oaks,7030,U2,2,174.6,Coal,31.0932,-96.6965,OPR,1991-10-01T00:00:00,0,U2,2,TX,Major Oak Power,7030.0,2,174.6,U2,ST,LIG,31.091925,-96.69503,0.0,0.0,7030.0,U2,2,2,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,"6_1_EnviroAssoc (boilers and generators) match on plant, boiler, and gen IDs Step 2a: Exact match"
3001.0,TX,J K Spruce,7097,**1,1,546.0,Coal,29.3091,-98.3205,OPR,1992-07-15T00:00:00,0,**1,1,TX,J K Spruce,7097.0,1,566.0,BLR1,ST,SUB,29.309722,-98.3203,0.0,0.0,7097.0,1,1,1,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,"6_1_EnviroAssoc (boilers and generators) match on plant, boiler, and gen IDs Step 2d: Modify IDs; remove leading letters"
3002.0,TX,J K Spruce,7097,**2,2,750.0,Coal,29.3091,-98.3205,OPR,2009-11-20T00:00:00,0,**2,2,TX,J K Spruce,7097.0,2,878.0,BLR2,ST,SUB,29.309722,-98.3203,0.0,0.0,7097.0,2,2,2,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,"6_1_EnviroAssoc (boilers and generators) match on plant, boiler, and gen IDs Step 2d: Modify IDs; remove leading letters"
3124.0,TX,San Jacinto Steam Electric Station,7325,SJS1,1,88.2,Pipeline Natural Gas,29.6967,-95.0411,OPR,1995-04-21T00:00:00,0,SJS1,1,TX,San Jacinto Steam Electric Station,7325.0,1,88.2,,GT,NG,29.694838,-95.040622,0.0,0.0,7325.0,,,1,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
3125.0,TX,San Jacinto Steam Electric Station,7325,SJS2,2,88.2,Pipeline Natural Gas,29.6967,-95.0411,OPR,1995-04-21T00:00:00,0,SJS2,2,TX,San Jacinto Steam Electric Station,7325.0,2,88.2,,GT,NG,29.694838,-95.040622,0.0,0.0,7325.0,,,2,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
3219.0,TX,Calpine Hidalgo Energy Center,7762,HRSG1,CTG1,207.0,Pipeline Natural Gas,26.3389,-98.1708,OPR,2000-04-13T00:00:00,0,HRSG1,CTG1,TX,Hidalgo Energy Center,55545.0,CTG1,176.6,,CT,NG,26.34172,-98.175759,0.0,1.0,7762.0,,,CTG1,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
3218.0,TX,Calpine Hidalgo Energy Center,7762,HRSG1,STG1,233.0,Pipeline Natural Gas,26.3389,-98.1708,OPR,2000-04-13T00:00:00,0,HRSG1,STG1,TX,Hidalgo Energy Center,55545.0,STG1,198.1,HRSG1,CA,NG,26.34172,-98.175759,0.0,1.0,7762.0,HRSG1,STG1,STG1,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,"6_1_EnviroAssoc (boilers and generators) match on plant, boiler, and gen IDs Step 2a: Exact match"
3220.0,TX,Calpine Hidalgo Energy Center,7762,HRSG2,CTG2,207.0,Pipeline Natural Gas,26.3389,-98.1708,OPR,2000-04-28T00:00:00,0,HRSG2,CTG2,TX,Hidalgo Energy Center,55545.0,CTG2,176.6,,CT,NG,26.34172,-98.175759,0.0,1.0,7762.0,,,CTG2,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
3221.0,TX,Calpine Hidalgo Energy Center,7762,HRSG2,STG1,233.0,Pipeline Natural Gas,26.3389,-98.1708,OPR,2000-04-28T00:00:00,0,HRSG2,STG1,TX,Hidalgo Energy Center,55545.0,STG1,198.1,HRSG2,CA,NG,26.34172,-98.175759,0.0,1.0,7762.0,HRSG2,STG1,STG1,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,"6_1_EnviroAssoc (boilers and generators) match on plant, boiler, and gen IDs Step 2a: Exact match"
3379.0,TX,Sand Hill Energy Center,7900,SH1,SH1,60.5,Pipeline Natural Gas,30.2091,-97.6139,OPR,2001-03-01T00:00:00,0,SH1,SH1,TX,Sand Hill,7900.0,SH1,51.4,,GT,NG,30.2098,-97.6129,0.0,0.0,7900.0,,,SH1,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
3380.0,TX,Sand Hill Energy Center,7900,SH2,SH2,60.5,Pipeline Natural Gas,30.2091,-97.6139,OPR,2001-03-01T00:00:00,0,SH2,SH2,TX,Sand Hill,7900.0,SH2,51.4,,GT,NG,30.2098,-97.6129,0.0,0.0,7900.0,,,SH2,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
3381.0,TX,Sand Hill Energy Center,7900,SH3,SH3,60.5,Pipeline Natural Gas,30.2091,-97.6139,OPR,2001-03-01T00:00:00,0,SH3,SH3,TX,Sand Hill,7900.0,SH3,51.4,,GT,NG,30.2098,-97.6129,0.0,0.0,7900.0,,,SH3,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
3382.0,TX,Sand Hill Energy Center,7900,SH4,SH4,60.5,Pipeline Natural Gas,30.2091,-97.6139,OPR,2001-03-01T00:00:00,0,SH4,SH4,TX,Sand Hill,7900.0,SH4,51.4,,GT,NG,30.2098,-97.6129,0.0,0.0,7900.0,,,SH4,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
3384.0,TX,Sand Hill Energy Center,7900,SH5,5A,198.9,Pipeline Natural Gas,30.2091,-97.6139,OPR,2004-07-01T00:00:00,0,SH5,5A,TX,Sand Hill,7900.0,5A,198.0,,CT,NG,30.2098,-97.6129,0.0,0.0,7900.0,,,5A,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
3383.0,TX,Sand Hill Energy Center,7900,SH5,5C,191.1,Pipeline Natural Gas,30.2091,-97.6139,OPR,2004-07-01T00:00:00,0,SH5,5C,TX,Sand Hill,7900.0,5C,190.0,,CA,NG,30.2098,-97.6129,0.0,0.0,7900.0,,,5C,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
3385.0,TX,Sand Hill Energy Center,7900,SH6,SH6,60.5,Pipeline Natural Gas,30.2091,-97.6139,OPR,2010-05-11T00:00:00,0,SH6,SH6,TX,Sand Hill,7900.0,SH6,51.4,,GT,NG,30.2098,-97.6129,0.0,0.0,7900.0,,,SH6,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
3386.0,TX,Sand Hill Energy Center,7900,SH7,SH7,60.5,Pipeline Natural Gas,30.2091,-97.6139,OPR,2010-06-09T00:00:00,0,SH7,SH7,TX,Sand Hill,7900.0,SH7,51.4,,GT,NG,30.2098,-97.6129,0.0,0.0,7900.0,,,SH7,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
3387.0,TX,H W Pirkey Power Plant,7902,1,1,720.5,Coal,32.4607,-94.4852,OPR,1984-12-05T00:00:00,0,1,1,TX,Pirkey,7902.0,1,721.0,1,ST,LIG,32.4607,-94.4852,0.0,0.0,7902.0,1,1,1,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,"6_1_EnviroAssoc (boilers and generators) match on plant, boiler, and gen IDs Step 2a: Exact match"
3559.0,TX,Decordova,8063,1,1,799.2,Pipeline Natural Gas,32.4033,-97.6986,RET,2013-11-15T00:00:00,2013,1,1,TX,DeCordova Steam Electric Station,8063.0,1,799.2,1,ST,NG,32.403056,-97.700556,2013.0,0.0,8063.0,1,1,1,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,"6_1_EnviroAssoc (boilers and generators) match on plant, boiler, and gen IDs Step 2a: Exact match"
3560.0,TX,Decordova,8063,CT1,CT1,,Pipeline Natural Gas,32.4033,-97.6986,OPR,1990-03-01T00:00:00,0,CT1,CT1,TX,DeCordova Steam Electric Station,8063.0,CT1,89.4,,GT,NG,32.403056,-97.700556,0.0,0.0,8063.0,,,CT1,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
3561.0,TX,Decordova,8063,CT2,CT2,,Pipeline Natural Gas,32.4033,-97.6986,OPR,1990-03-01T00:00:00,0,CT2,CT2,TX,DeCordova Steam Electric Station,8063.0,CT2,89.4,,GT,NG,32.403056,-97.700556,0.0,0.0,8063.0,,,CT2,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
3562.0,TX,Decordova,8063,CT3,CT3,,Pipeline Natural Gas,32.4033,-97.6986,OPR,1990-03-01T00:00:00,0,CT3,CT3,TX,DeCordova Steam Electric Station,8063.0,CT3,89.4,,GT,NG,32.403056,-97.700556,0.0,0.0,8063.0,,,CT3,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
3563.0,TX,Decordova,8063,CT4,CT4,,Pipeline Natural Gas,32.4033,-97.6986,OPR,1990-03-01T00:00:00,0,CT4,CT4,TX,DeCordova Steam Electric Station,8063.0,CT4,89.4,,GT,NG,32.403056,-97.700556,0.0,0.0,8063.0,,,CT4,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
3652.0,TX,Air Liquide Bayport Complex,10298,CG801,GEN1,,Pipeline Natural Gas,29.6225,-95.0458,OPR,1984-12-01T00:00:00,0,CG801,GEN1,TX,Bayou Cogen Plant,10298.0,GEN1,75.0,,GT,NG,29.6225,-95.0458,2014.0,0.0,10298.0,,,GEN1,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
3653.0,TX,Air Liquide Bayport Complex,10298,CG802,GEN2,,Pipeline Natural Gas,29.6225,-95.0458,OPR,1984-12-01T00:00:00,0,CG802,GEN2,TX,Bayou Cogen Plant,10298.0,GEN2,75.0,,GT,NG,29.6225,-95.0458,2014.0,0.0,10298.0,,,GEN2,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
3654.0,TX,Air Liquide Bayport Complex,10298,CG803,GEN3,,Pipeline Natural Gas,29.6225,-95.0458,OPR,1985-03-01T00:00:00,0,CG803,GEN3,TX,Bayou Cogen Plant,10298.0,GEN3,75.0,,GT,NG,29.6225,-95.0458,2015.0,0.0,10298.0,,,GEN3,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
3655.0,TX,Air Liquide Bayport Complex,10298,CG804,GEN4,,Pipeline Natural Gas,29.6225,-95.0458,OPR,1985-03-01T00:00:00,0,CG804,GEN4,TX,Bayou Cogen Plant,10298.0,GEN4,79.6,,GT,NG,29.6225,-95.0458,0.0,0.0,10298.0,,,GEN4,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
3947.0,TX,Paris Energy Center,50109,HRSG1,GEN1,80.0,Pipeline Natural Gas,33.6968,-95.5577,OPR,1989-06-01T00:00:00,0,HRSG1,GEN1,TX,Paris Energy Center,50109.0,GEN1,87.8,,CT,NG,33.6968,-95.5577,0.0,0.0,50109.0,,,GEN1,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
3946.0,TX,Paris Energy Center,50109,HRSG1,GEN3,90.0,Pipeline Natural Gas,33.6968,-95.5577,OPR,1989-06-01T00:00:00,0,HRSG1,GEN3,TX,Paris Energy Center,50109.0,GEN3,90.0,HRSG1,CA,NG,33.6968,-95.5577,0.0,0.0,50109.0,HRSG1,GEN3,GEN3,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,"6_1_EnviroAssoc (boilers and generators) match on plant, boiler, and gen IDs Step 2a: Exact match"
3949.0,TX,Paris Energy Center,50109,HRSG2,GEN2,80.0,Pipeline Natural Gas,33.6968,-95.5577,OPR,1989-06-01T00:00:00,0,HRSG2,GEN2,TX,Paris Energy Center,50109.0,GEN2,87.8,,CT,NG,33.6968,-95.5577,0.0,0.0,50109.0,,,GEN2,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
3948.0,TX,Paris Energy Center,50109,HRSG2,GEN3,90.0,Pipeline Natural Gas,33.6968,-95.5577,OPR,1989-06-01T00:00:00,0,HRSG2,GEN3,TX,Paris Energy Center,50109.0,GEN3,90.0,HRSG2,CA,NG,33.6968,-95.5577,0.0,0.0,50109.0,HRSG2,GEN3,GEN3,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,"6_1_EnviroAssoc (boilers and generators) match on plant, boiler, and gen IDs Step 2a: Exact match"
3951.0,TX,New Gulf Power Facility,50137,1,GEN1,78.7,Pipeline Natural Gas,29.2639,-95.8997,OPR,1996-04-30T00:00:00,0,1,GEN1,TX,Newgulf Cogen,50137.0,GEN1,101.9,,GT,NG,29.2639,-95.8997,0.0,0.0,50137.0,,,GEN1,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
4043.0,TX,Sweetwater Generating Plant,50615,GT01,GT01,45.0,Pipeline Natural Gas,32.4925,-100.3628,RET,2012-05-02T00:00:00,2012,GT01,GT01,TX,TXU Sweetwater Generating Plant,50615.0,GT01,45.0,,CT,NG,32.492831,-100.364973,2012.0,0.0,50615.0,,,GT01,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
4044.0,TX,Sweetwater Generating Plant,50615,GT02,GT02,99.0,Pipeline Natural Gas,32.4925,-100.3628,RET,2012-05-02T00:00:00,2012,GT02,GT02,TX,TXU Sweetwater Generating Plant,50615.0,GT02,99.0,,CT,NG,32.492831,-100.364973,2012.0,0.0,50615.0,,,GT02,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
4045.0,TX,Sweetwater Generating Plant,50615,GT03,GT03,99.0,Pipeline Natural Gas,32.4925,-100.3628,RET,2012-05-02T00:00:00,2012,GT03,GT03,TX,TXU Sweetwater Generating Plant,50615.0,GT03,99.0,,CT,NG,32.492831,-100.364973,2012.0,0.0,50615.0,,,GT03,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
4046.0,TX,ExxonMobil Beaumont Refinery,50625,61STK1,TG41,165.0,Natural Gas,30.0639,-94.0703,OPR,2005-06-14T00:00:00,0,61STK1,TG41,TX,ExxonMobil Beaumont Refinery,50625.0,TG41,163.0,,GT,NG,30.0636,-94.0753,0.0,0.0,50625.0,,,TG41,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
4047.0,TX,ExxonMobil Beaumont Refinery,50625,61STK2,TG42,165.0,Natural Gas,30.0639,-94.0703,OPR,2005-03-10T00:00:00,0,61STK2,TG42,TX,ExxonMobil Beaumont Refinery,50625.0,TG42,163.0,,GT,NG,30.0636,-94.0753,0.0,0.0,50625.0,,,TG42,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
4048.0,TX,ExxonMobil Beaumont Refinery,50625,61STK3,TG43,165.0,Natural Gas,30.0639,-94.0703,OPR,2004-12-27T00:00:00,0,61STK3,TG43,TX,ExxonMobil Beaumont Refinery,50625.0,TG43,163.0,,GT,NG,30.0636,-94.0753,0.0,0.0,50625.0,,,TG43,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
4090.0,TX,"Optim Energy Altura Cogen, LLC",50815,ENG101,GEN1,84.9,Pipeline Natural Gas,29.8169,-95.1086,OPR,1985-12-18T00:00:00,0,ENG101,GEN1,TX,Optim Energy Altura Cogen LLC,50815.0,GEN1,84.9,,CT,NG,29.8161,-95.10773,0.0,0.0,50815.0,,,GEN1,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
4091.0,TX,"Optim Energy Altura Cogen, LLC",50815,ENG101,GEN6,129.2,Pipeline Natural Gas,29.8169,-95.1086,OPR,1985-12-18T00:00:00,0,ENG101,GEN6,TX,Optim Energy Altura Cogen LLC,50815.0,GEN6,129.2,,CA,NG,29.8161,-95.10773,0.0,0.0,50815.0,,,GEN6,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
4093.0,TX,"Optim Energy Altura Cogen, LLC",50815,ENG201,GEN2,84.9,Pipeline Natural Gas,29.8169,-95.1086,OPR,1985-12-05T00:00:00,0,ENG201,GEN2,TX,Optim Energy Altura Cogen LLC,50815.0,GEN2,84.9,,CT,NG,29.8161,-95.10773,0.0,0.0,50815.0,,,GEN2,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
4092.0,TX,"Optim Energy Altura Cogen, LLC",50815,ENG201,GEN6,129.2,Pipeline Natural Gas,29.8169,-95.1086,OPR,1985-12-05T00:00:00,0,ENG201,GEN6,TX,Optim Energy Altura Cogen LLC,50815.0,GEN6,129.2,,CA,NG,29.8161,-95.10773,0.0,0.0,50815.0,,,GEN6,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
4095.0,TX,"Optim Energy Altura Cogen, LLC",50815,ENG301,GEN3,84.9,Pipeline Natural Gas,29.8169,-95.1086,OPR,1985-11-14T00:00:00,0,ENG301,GEN3,TX,Optim Energy Altura Cogen LLC,50815.0,GEN3,84.9,,CT,NG,29.8161,-95.10773,0.0,0.0,50815.0,,,GEN3,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
4094.0,TX,"Optim Energy Altura Cogen, LLC",50815,ENG301,GEN6,129.2,Pipeline Natural Gas,29.8169,-95.1086,OPR,1985-11-14T00:00:00,0,ENG301,GEN6,TX,Optim Energy Altura Cogen LLC,50815.0,GEN6,129.2,,CA,NG,29.8161,-95.10773,0.0,0.0,50815.0,,,GEN6,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
4096.0,TX,"Optim Energy Altura Cogen, LLC",50815,ENG401,GEN4,84.9,Pipeline Natural Gas,29.8169,-95.1086,OPR,1985-10-30T00:00:00,0,ENG401,GEN4,TX,Optim Energy Altura Cogen LLC,50815.0,GEN4,84.9,,CT,NG,29.8161,-95.10773,0.0,0.0,50815.0,,,GEN4,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
4097.0,TX,"Optim Energy Altura Cogen, LLC",50815,ENG401,GEN6,129.2,Pipeline Natural Gas,29.8169,-95.1086,OPR,1985-10-30T00:00:00,0,ENG401,GEN6,TX,Optim Energy Altura Cogen LLC,50815.0,GEN6,129.2,,CA,NG,29.8161,-95.10773,0.0,0.0,50815.0,,,GEN6,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
4099.0,TX,"Optim Energy Altura Cogen, LLC",50815,ENG501,GEN5,84.9,Pipeline Natural Gas,29.8169,-95.1086,OPR,1985-10-14T00:00:00,0,ENG501,GEN5,TX,Optim Energy Altura Cogen LLC,50815.0,GEN5,84.9,,CT,NG,29.8161,-95.10773,0.0,0.0,50815.0,,,GEN5,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
4098.0,TX,"Optim Energy Altura Cogen, LLC",50815,ENG501,GEN6,129.2,Pipeline Natural Gas,29.8169,-95.1086,OPR,1985-10-14T00:00:00,0,ENG501,GEN6,TX,Optim Energy Altura Cogen LLC,50815.0,GEN6,129.2,,CA,NG,29.8161,-95.10773,0.0,0.0,50815.0,,,GEN6,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
4101.0,TX,"Optim Energy Altura Cogen, LLC",50815,ENG601,GEN6,129.2,Pipeline Natural Gas,29.8169,-95.1086,OPR,1995-06-01T00:00:00,0,ENG601,GEN6,TX,Optim Energy Altura Cogen LLC,50815.0,GEN6,129.2,,CA,NG,29.8161,-95.10773,0.0,0.0,50815.0,,,GEN6,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
4100.0,TX,"Optim Energy Altura Cogen, LLC",50815,ENG601,GEN7,84.9,Pipeline Natural Gas,29.8169,-95.1086,OPR,1995-06-01T00:00:00,0,ENG601,GEN7,TX,Optim Energy Altura Cogen LLC,50815.0,GEN7,89.9,,CT,NG,29.8161,-95.10773,0.0,0.0,50815.0,,,GEN7,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
4154.0,TX,Sandow Station,52071,5A,5,661.5,Coal,30.5681,-97.0614,RET,2018-01-11T00:00:00,2018,5A,5,TX,Sandow No 5,52071.0,5,661.5,5A,ST,LIG,30.5681,-97.0614,2018.0,0.0,52071.0,5A,5,5,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,"6_1_EnviroAssoc (boilers and generators) match on plant, boiler, and gen IDs Step 2a: Exact match"
4155.0,TX,Sandow Station,52071,5B,5,661.5,Coal,30.5681,-97.0614,RET,2018-01-11T00:00:00,2018,5B,5,TX,Sandow No 5,52071.0,5,661.5,5B,ST,LIG,30.5681,-97.0614,2018.0,0.0,52071.0,5B,5,5,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,"6_1_EnviroAssoc (boilers and generators) match on plant, boiler, and gen IDs Step 2a: Exact match"
4160.0,TX,Texas City Cogeneration,52088,GT-A,GEN1,141.0,Pipeline Natural Gas,29.3787,-94.944,OPR,1987-05-31T00:00:00,0,GT-A,GEN1,TX,Texas City Power Plant,52088.0,GEN1,141.0,,CA,NG,29.378697,-94.943829,0.0,0.0,52088.0,,,GEN1,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
4159.0,TX,Texas City Cogeneration,52088,GT-A,GEN2,103.0,Pipeline Natural Gas,29.3787,-94.944,OPR,1987-05-31T00:00:00,0,GT-A,GEN2,TX,Texas City Power Plant,52088.0,GEN2,103.0,,CT,NG,29.378697,-94.943829,0.0,0.0,52088.0,,,GEN2,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
4162.0,TX,Texas City Cogeneration,52088,GT-B,GEN1,141.0,Pipeline Natural Gas,29.3787,-94.944,OPR,1987-05-31T00:00:00,0,GT-B,GEN1,TX,Texas City Power Plant,52088.0,GEN1,141.0,,CA,NG,29.378697,-94.943829,0.0,0.0,52088.0,,,GEN1,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
